flight.number,type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.estimatedTime,Temperature (°F) Max,Temperature (°F) Avg,Temperature (°F) Min,Dew Point (°F) Max,Dew Point (°F) Avg,Dew Point (°F) Min,Humidity (%) Max,Humidity (%) Avg,Humidity (%) Min,Wind Speed (mph) Max,Wind Speed (mph) Avg,Wind Speed (mph) Min,Pressure (in) Max,Pressure (in) Avg,Pressure (in) Min,Precipitation (in),hour,day,month,year
207,departure,active,isb,opis,2023-09-30 18:00:00,khi,opkc,2023-09-30t18:00:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,18,6,9,2023
1572,departure,active,isb,opis,2023-09-30 03:35:00,doh,othh,2023-09-30t03:35:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,3,6,9,2023
5557,departure,active,isb,opis,2023-09-30 03:35:00,doh,othh,2023-09-30t03:35:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,3,6,9,2023
216,departure,active,isb,opis,2023-09-30 11:45:00,dxb,omdb,2023-09-30t11:55:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,11,6,9,2023
350,departure,active,isb,opis,2023-09-30 23:20:00,bkk,vtbs,2023-09-30t23:20:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,23,6,9,2023
7571,departure,active,isb,opis,2023-09-30 09:20:00,dxb,omdb,2023-09-30t09:20:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,9,6,9,2023
234,departure,active,isb,opis,2023-09-30 19:30:00,auh,omaa,2023-09-30t19:30:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,19,6,9,2023
8199,departure,active,isb,opis,2023-09-30 09:45:00,doh,othh,2023-09-30t09:45:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,9,6,9,2023
605,departure,active,isb,opis,2023-09-30 10:50:00,gil,opgt,2023-09-30t10:50:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,10,6,9,2023
727,departure,active,isb,opis,2023-09-30 03:05:00,jed,oejn,2023-09-30t03:05:00.000,93,82.3,73,70,66.0,64,78,59.9,38,12,6.3,0,29.1,29.0,28.9,0,3,6,9,2023
547,departure,active,khi,opkc,2023-09-16 17:40:00,shj,omsj,2023-09-16t17:40:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,17,6,9,2023
9030,departure,active,khi,opkc,2023-09-16 06:55:00,cmb,vcbi,2023-09-16t07:20:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,6,6,9,2023
225,departure,active,khi,opkc,2023-09-16 20:25:00,mct,ooms,2023-09-16t20:25:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,20,6,9,2023
701,departure,active,khi,opkc,2023-09-16 10:10:00,jed,oejn,2023-09-16t10:43:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,10,6,9,2023
3159,departure,active,khi,opkc,2023-09-16 20:55:00,bah,obbi,2023-09-16t20:55:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,20,6,9,2023
5578,departure,active,khi,opkc,2023-09-16 10:30:00,doh,othh,2023-09-16t10:30:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,10,6,9,2023
152,departure,active,khi,opkc,2023-09-16 06:55:00,cmb,vcbi,2023-09-16t07:20:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,6,6,9,2023
242,departure,active,lhe,opla,2023-09-16 04:15:00,auh,omaa,2023-09-16t04:15:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,4,6,9,2023
621,departure,active,lhe,opla,2023-09-16 03:30:00,doh,othh,2023-09-16t03:30:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,3,6,9,2023
204,departure,active,lhe,opla,2023-09-16 03:50:00,kwi,okkk,2023-09-16t03:50:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,3,6,9,2023
1561,departure,active,khi,opkc,2023-09-16 04:00:00,doh,othh,2023-09-16t03:58:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,4,6,9,2023
723,departure,active,lhe,opla,2023-09-16 09:40:00,dxb,omdb,2023-09-16t09:50:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,9,6,9,2023
342,departure,active,lhe,opla,2023-09-16 10:30:00,njf,orni,2023-09-16t10:30:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,10,6,9,2023
6173,departure,active,lhe,opla,2023-09-16 09:25:00,doh,othh,2023-09-16t09:25:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,9,6,9,2023
8127,departure,active,lhe,opla,2023-09-16 21:10:00,doh,othh,2023-09-16t21:10:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,21,6,9,2023
410,departure,active,lhe,opla,2023-09-16 14:45:00,dxb,omdb,2023-09-16t14:55:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,14,6,9,2023
6032,departure,active,lhe,opla,2023-09-16 09:25:00,doh,othh,2023-09-16t09:25:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,9,6,9,2023
453,departure,active,lhe,opla,2023-09-16 08:00:00,kdu,opsd,2023-09-16t08:00:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,8,6,9,2023
132,departure,active,lhe,opla,2023-09-16 21:25:00,kul,wmkk,2023-09-16t21:25:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,21,6,9,2023
470,departure,active,lhe,opla,2023-09-16 16:45:00,jed,oejn,2023-09-16t16:55:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,16,6,9,2023
5557,departure,active,isb,opis,2023-09-16 03:35:00,doh,othh,2023-09-16t03:35:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,3,6,9,2023
232,departure,active,isb,opis,2023-09-16 04:30:00,auh,omaa,2023-09-16t04:30:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,4,6,9,2023
8311,departure,active,isb,opis,2023-09-16 03:35:00,doh,othh,2023-09-16t03:35:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,3,6,9,2023
3892,departure,active,isb,opis,2023-09-16 19:30:00,auh,omaa,2023-09-16t19:30:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,19,6,9,2023
348,departure,active,isb,opis,2023-09-16 15:45:00,mct,ooms,2023-09-16t15:45:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,15,6,9,2023
6008,departure,active,isb,opis,2023-09-16 09:40:00,urc,zwww,2023-09-16t09:40:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,9,6,9,2023
301,departure,active,isb,opis,2023-09-16 10:00:00,khi,opkc,2023-09-16t12:30:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,10,6,9,2023
7911,departure,active,isb,opis,2023-09-16 09:45:00,doh,othh,2023-09-16t09:45:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,9,6,9,2023
212,departure,active,isb,opis,2023-09-16 08:00:00,shj,omsj,2023-09-16t08:10:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,8,6,9,2023
6372,departure,active,isb,opis,2023-09-16 09:45:00,doh,othh,2023-09-16t09:45:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,9,6,9,2023
541,departure,active,isb,opis,2023-09-16 05:35:00,uet,opqt,2023-09-16t05:35:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,5,6,9,2023
291,departure,active,isb,opis,2023-09-16 16:00:00,mct,ooms,2023-09-16t16:15:00.000,93,85.0,79,79,75.6,73,89,74.3,59,13,6.1,0,29.0,28.9,28.9,0,16,6,9,2023
5711,departure,active,khi,opkc,2023-09-29 04:00:00,doh,othh,2023-09-29t04:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,4,5,9,2023
851,departure,active,khi,opkc,2023-09-29 07:30:00,uet,opqt,2023-09-29t07:30:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,7,5,9,2023
6026,departure,active,khi,opkc,2023-09-29 10:30:00,doh,othh,2023-09-29t10:45:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,10,5,9,2023
2111,departure,active,khi,opkc,2023-09-29 11:30:00,dxb,omdb,2023-09-29t11:30:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,11,5,9,2023
670,departure,active,khi,opkc,2023-09-29 07:05:00,isb,opis,2023-09-29t07:05:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,7,5,9,2023
6175,departure,active,khi,opkc,2023-09-29 04:00:00,doh,othh,2023-09-29t04:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,4,5,9,2023
2109,departure,active,khi,opkc,2023-09-29 04:50:00,dxb,omdb,2023-09-29t05:10:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,4,5,9,2023
603,departure,active,khi,opkc,2023-09-29 22:40:00,dxb,omdb,2023-09-29t22:48:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,22,5,9,2023
638,departure,active,khi,opkc,2023-09-29 13:45:00,jed,oejn,2023-09-29t13:40:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,13,5,9,2023
7909,departure,active,khi,opkc,2023-09-29 10:30:00,doh,othh,2023-09-29t10:45:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,10,5,9,2023
520,departure,active,khi,opkc,2023-09-29 08:20:00,lhe,opla,2023-09-29t08:20:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,8,5,9,2023
588,departure,active,khi,opkc,2023-09-29 08:40:00,bhv,opbw,2023-09-29t08:40:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,8,5,9,2023
5576,departure,active,khi,opkc,2023-09-29 04:00:00,doh,othh,2023-09-29t04:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,4,5,9,2023
621,departure,active,lhe,opla,2023-09-29 03:30:00,doh,othh,2023-09-29t03:30:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,3,5,9,2023
3160,departure,active,lhe,opla,2023-09-29 07:00:00,bah,obbi,2023-09-29t07:15:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,7,5,9,2023
318,departure,active,lhe,opla,2023-09-29 04:25:00,ruh,oerk,2023-09-29t04:25:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,4,5,9,2023
6634,departure,active,lhe,opla,2023-09-29 03:30:00,doh,othh,2023-09-29t03:30:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,3,5,9,2023
625,departure,active,lhe,opla,2023-09-29 09:00:00,dxb,omdb,2023-09-29t09:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,9,5,9,2023
132,departure,active,lhe,opla,2023-09-29 21:25:00,kul,wmkk,2023-09-29t21:35:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,21,5,9,2023
203,departure,active,lhe,opla,2023-09-29 05:55:00,dxb,omdb,2023-09-29t21:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,5,5,9,2023
401,departure,active,lhe,opla,2023-09-29 09:00:00,khi,opkc,2023-09-29t09:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,9,5,9,2023
6367,departure,active,lhe,opla,2023-09-29 09:25:00,doh,othh,2023-09-29t09:25:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,9,5,9,2023
850,departure,active,lhe,opla,2023-09-29 15:15:00,ala,uaaa,2023-09-29t15:15:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,15,5,9,2023
761,departure,active,isb,opis,2023-09-29 12:55:00,jed,oejn,2023-09-29t12:55:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,12,5,9,2023
1566,departure,active,isb,opis,2023-09-29 22:10:00,doh,othh,2023-09-29t22:10:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,22,5,9,2023
727,departure,active,isb,opis,2023-09-29 03:05:00,jed,oejn,2023-09-29t03:05:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,3,5,9,2023
369,departure,active,isb,opis,2023-09-29 16:00:00,khi,opkc,2023-09-29t16:00:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,16,5,9,2023
673,departure,active,isb,opis,2023-09-29 15:40:00,khi,opkc,2023-09-29t15:40:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,15,5,9,2023
201,departure,active,isb,opis,2023-09-29 10:30:00,khi,opkc,2023-09-29t10:30:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,10,5,9,2023
2496,departure,active,isb,opis,2023-09-29 22:10:00,doh,othh,2023-09-29t22:10:00.000,95,84.0,75,73,71.1,68,83,66.2,41,14,4.1,0,29.1,29.0,28.9,0,22,5,9,2023
7907,departure,active,khi,opkc,2023-09-27 04:00:00,doh,othh,2023-09-27t04:00:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,4,3,9,2023
851,departure,active,khi,opkc,2023-09-27 07:30:00,uet,opqt,2023-09-27t07:30:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,7,3,9,2023
208,departure,active,khi,opkc,2023-09-27 21:30:00,isb,opis,2023-09-27t21:30:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,21,3,9,2023
324,departure,active,khi,opkc,2023-09-27 12:10:00,mct,ooms,2023-09-27t12:10:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,12,3,9,2023
5709,departure,active,khi,opkc,2023-09-27 05:55:00,ist,ltfm,2023-09-27t05:48:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,5,3,9,2023
334,departure,active,khi,opkc,2023-09-27 11:30:00,dxb,omdb,2023-09-27t11:35:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,11,3,9,2023
638,departure,active,khi,opkc,2023-09-27 13:45:00,jed,oejn,2023-09-27t13:40:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,13,3,9,2023
213,departure,active,khi,opkc,2023-09-27 19:25:00,dxb,omdb,2023-09-27t19:25:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,19,3,9,2023
842,departure,active,khi,opkc,2023-09-27 12:45:00,lhe,opla,2023-09-27t12:45:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,12,3,9,2023
2109,departure,active,khi,opkc,2023-09-27 04:50:00,dxb,omdb,2023-09-27t05:06:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,4,3,9,2023
412,departure,active,lhe,opla,2023-09-27 00:15:00,shj,omsj,2023-09-27t00:25:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,0,3,9,2023
759,departure,active,lhe,opla,2023-09-27 10:45:00,jed,oejn,2023-09-27t10:45:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,10,3,9,2023
410,departure,active,lhe,opla,2023-09-27 14:45:00,dxb,omdb,2023-09-27t14:55:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,14,3,9,2023
6173,departure,active,lhe,opla,2023-09-27 09:25:00,doh,othh,2023-09-27t09:25:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,9,3,9,2023
732,departure,active,lhe,opla,2023-09-27 21:45:00,mct,ooms,2023-09-27t21:45:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,21,3,9,2023
203,departure,active,lhe,opla,2023-09-27 15:40:00,dxb,omdb,2023-09-27t15:40:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,15,3,9,2023
416,departure,active,lhe,opla,2023-09-27 00:15:00,dxb,omdb,2023-09-27t00:25:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,0,3,9,2023
847,departure,active,lhe,opla,2023-09-27 20:35:00,khi,opkc,2023-09-27t20:35:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,20,3,9,2023
3932,departure,active,lhe,opla,2023-09-27 04:50:00,auh,omaa,2023-09-27t05:03:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,4,3,9,2023
6367,departure,active,lhe,opla,2023-09-27 09:25:00,doh,othh,2023-09-27t09:25:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,9,3,9,2023
5715,departure,active,lhe,opla,2023-09-27 06:00:00,ist,ltfm,2023-09-27t06:35:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,6,3,9,2023
767,departure,active,lhe,opla,2023-09-27 22:00:00,bah,obbi,2023-09-27t22:20:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,22,3,9,2023
898,departure,active,lhe,opla,2023-09-27 01:50:00,kul,wmkk,2023-09-27t01:50:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,1,3,9,2023
401,departure,active,lhe,opla,2023-09-27 09:00:00,khi,opkc,2023-09-27t09:00:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,9,3,9,2023
723,departure,active,isb,opis,2023-09-27 10:25:00,jed,oejn,2023-09-27t10:25:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,10,3,9,2023
6379,departure,active,isb,opis,2023-09-27 22:10:00,doh,othh,2023-09-27t22:10:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,22,3,9,2023
731,departure,active,isb,opis,2023-09-27 14:20:00,jed,oejn,2023-09-27t14:20:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,14,3,9,2023
346,departure,active,isb,opis,2023-09-27 10:00:00,mct,ooms,2023-09-27t10:00:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,10,3,9,2023
1572,departure,active,isb,opis,2023-09-27 03:35:00,doh,othh,2023-09-27t03:35:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,3,3,9,2023
3930,departure,active,isb,opis,2023-09-27 04:30:00,auh,omaa,2023-09-27t04:44:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,4,3,9,2023
675,departure,active,isb,opis,2023-09-27 21:30:00,khi,opkc,2023-09-27t21:30:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,21,3,9,2023
211,departure,active,isb,opis,2023-09-27 14:10:00,dxb,omdb,2023-09-27t14:10:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,14,3,9,2023
673,departure,active,isb,opis,2023-09-27 15:40:00,khi,opkc,2023-09-27t15:40:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,15,3,9,2023
207,departure,active,isb,opis,2023-09-27 18:00:00,khi,opkc,2023-09-27t18:00:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,18,3,9,2023
5580,departure,active,isb,opis,2023-09-27 22:10:00,doh,othh,2023-09-27t22:10:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,22,3,9,2023
2496,departure,active,isb,opis,2023-09-27 22:10:00,doh,othh,2023-09-27t22:10:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,22,3,9,2023
633,departure,active,isb,opis,2023-09-27 03:35:00,doh,othh,2023-09-27t03:35:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,3,3,9,2023
206,departure,active,isb,opis,2023-09-27 04:50:00,kwi,okkk,2023-09-27t05:40:00.000,93,83.4,73,72,68.4,66,83,62.0,41,12,3.5,0,29.1,29.0,28.9,0,4,3,9,2023
638,departure,active,khi,opkc,2023-09-19 13:45:00,jed,oejn,2023-09-19t13:40:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,13,2,9,2023
3158,departure,active,khi,opkc,2023-09-19 06:40:00,bah,obbi,2023-09-19t06:40:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,6,2,9,2023
508,departure,active,khi,opkc,2023-09-19 03:45:00,kwi,okkk,2023-09-19t03:45:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,3,2,9,2023
332,departure,active,khi,opkc,2023-09-19 04:50:00,dxb,omdb,2023-09-19t05:14:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,4,2,9,2023
501,departure,active,khi,opkc,2023-09-19 07:00:00,tuk,optu,2023-09-19t07:30:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,7,2,9,2023
7907,departure,active,khi,opkc,2023-09-19 04:00:00,doh,othh,2023-09-19t04:00:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,4,2,9,2023
709,departure,active,khi,opkc,2023-09-19 05:55:00,ist,ltfm,2023-09-19t06:05:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,5,2,9,2023
842,departure,active,khi,opkc,2023-09-19 12:45:00,lhe,opla,2023-09-19t12:45:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,12,2,9,2023
5578,departure,active,khi,opkc,2023-09-19 10:30:00,doh,othh,2023-09-19t10:30:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,10,2,9,2023
6098,departure,active,khi,opkc,2023-09-19 10:30:00,doh,othh,2023-09-19t10:30:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,10,2,9,2023
2109,departure,active,khi,opkc,2023-09-19 04:50:00,dxb,omdb,2023-09-19t05:14:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,4,2,9,2023
6648,departure,active,khi,opkc,2023-09-19 17:00:00,gyd,ubbb,2023-09-19t17:10:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,17,2,9,2023
208,departure,active,khi,opkc,2023-09-19 21:30:00,isb,opis,2023-09-19t21:30:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,21,2,9,2023
6026,departure,active,khi,opkc,2023-09-19 10:30:00,doh,othh,2023-09-19t10:30:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,10,2,9,2023
715,departure,active,lhe,opla,2023-09-19 06:00:00,ist,ltfm,2023-09-19t06:00:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,6,2,9,2023
410,departure,active,lhe,opla,2023-09-19 14:45:00,dxb,omdb,2023-09-19t14:55:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,14,2,9,2023
623,departure,active,lhe,opla,2023-09-19 03:30:00,dxb,omdb,2023-09-19t03:40:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,3,2,9,2023
9410,departure,active,lhe,opla,2023-09-19 23:40:00,bkk,vtbs,2023-09-19t23:40:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,23,2,9,2023
735,departure,active,lhe,opla,2023-09-19 11:40:00,jed,oejn,2023-09-19t11:40:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,11,2,9,2023
3836,departure,active,lhe,opla,2023-09-19 09:25:00,doh,othh,2023-09-19t09:25:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,9,2,9,2023
244,departure,active,lhe,opla,2023-09-19 19:45:00,auh,omaa,2023-09-19t19:45:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,19,2,9,2023
8162,departure,active,lhe,opla,2023-09-19 09:25:00,doh,othh,2023-09-19t09:25:00.000,77,75.1,72,75,73.1,70,100,93.6,83,21,10.0,5,29.1,29.0,28.9,0,9,2,9,2023
